年,性別,年齢,旧,新,確率
2015-20,1,10,31,11,0
2015-20,1,10,34,11,0
2015-20,1,10,35,11,0
2015-20,1,10,37,11,0
2015-20,1,10,99,11,0
2015-20,1,11,11,11,0.9197
2015-20,1,11,15,11,0
2015-20,1,11,17,11,0.1815
2015-20,1,11,21,11,0
2015-20,1,11,22,11,0
2015-20,1,11,23,11,0
2015-20,1,11,25,11,0
2015-20,1,11,27,11,0
2015-20,1,11,31,11,0
2015-20,1,11,34,11,0
2015-20,1,11,35,11,0
2015-20,1,11,37,11,0
2015-20,1,11,99,11,0
2015-20,1,12,11,11,0.8995
2015-20,1,12,15,11,0
2015-20,1,12,17,11,0.2078
2015-20,1,12,21,11,0
2015-20,1,12,22,11,0
2015-20,1,12,23,11,0
2015-20,1,12,25,11,0
2015-20,1,12,27,11,0
2015-20,1,12,31,11,0
2015-20,1,12,34,11,0
2015-20,1,12,35,11,0
2015-20,1,12,37,11,0
2015-20,1,12,99,11,0
2015-20,1,13,11,11,0.8638
2015-20,1,13,15,11,0
2015-20,1,13,17,11,0.2069
2015-20,1,13,21,11,0
2015-20,1,13,22,11,0
2015-20,1,13,23,11,0
2015-20,1,13,25,11,0
2015-20,1,13,27,11,0
2015-20,1,13,31,11,0
2015-20,1,13,34,11,0
2015-20,1,13,35,11,0
2015-20,1,13,37,11,0
2015-20,1,13,99,11,0
2015-20,1,9,11,15,0
2015-20,1,9,15,15,0.8709
2015-20,1,9,17,15,0.0044
2015-20,1,9,21,15,0
2015-20,1,9,22,15,0
2015-20,1,9,23,15,0
2015-20,1,9,25,15,0
2015-20,1,9,27,15,0
2015-20,1,9,31,15,0
2015-20,1,9,34,15,0
2015-20,1,9,35,15,0
2015-20,1,9,37,15,0
2015-20,1,9,99,15,0
2015-20,1,10,11,15,0
2015-20,1,10,15,15,0.9154
2015-20,1,10,17,15,0.0097
2015-20,1,10,21,15,0
2015-20,1,10,22,15,0
2015-20,1,10,23,15,0
2015-20,1,10,25,15,0
2015-20,1,10,27,15,0
2015-20,1,10,31,15,0
2015-20,1,10,34,15,0
2015-20,1,10,35,15,0
2015-20,1,10,37,15,0
2015-20,1,10,99,15,0
2015-20,1,11,11,15,0
2015-20,1,11,15,15,0.9197
2015-20,1,11,17,15,0.0179
2015-20,1,11,21,15,0
2015-20,1,11,22,15,0
2015-20,1,11,23,15,0
2015-20,1,11,25,15,0
2015-20,1,11,27,15,0
2015-20,1,11,31,15,0
2015-20,1,11,34,15,0
2015-20,1,11,35,15,0
2015-20,1,11,37,15,0
2015-20,1,11,99,15,0
2015-20,1,12,11,15,0
2015-20,1,12,15,15,0.8995
2015-20,1,12,17,15,0.0287
2015-20,1,12,21,15,0
2015-20,1,12,22,15,0
2015-20,1,12,23,15,0
2015-20,1,12,25,15,0
2015-20,1,12,27,15,0
2015-20,1,12,31,15,0
2015-20,1,12,34,15,0
2015-20,1,12,35,15,0
2015-20,1,12,37,15,0
2015-20,1,12,99,15,0
2015-20,1,13,11,15,0
2015-20,1,13,15,15,0.8638
2015-20,1,13,17,15,0.0361
2015-20,1,13,21,15,0
2015-20,1,13,22,15,0
2015-20,1,13,23,15,0
2015-20,1,13,25,15,0
2015-20,1,13,27,15,0
2015-20,1,13,31,15,0
2015-20,1,13,34,15,0
2015-20,1,13,35,15,0
2015-20,1,13,37,15,0
2015-20,1,13,99,15,0
2015-20,1,9,11,17,0.0842
2015-20,1,9,15,17,0
2015-20,1,9,17,17,0.7744
2015-20,1,9,21,17,0
2015-20,1,9,22,17,0
2015-20,1,9,23,17,0
2015-20,1,9,25,17,0
2015-20,1,9,27,17,0
2015-20,1,9,31,17,0
2015-20,1,9,34,17,0
2015-20,1,9,35,17,0
2015-20,1,9,37,17,0
2015-20,1,9,99,17,0
2015-20,1,10,11,17,0.0639
2015-20,1,10,15,17,0
2015-20,1,10,17,17,0.7954
2015-20,1,10,21,17,0
2015-20,1,10,22,17,0
2015-20,1,10,23,17,0
2015-20,1,10,25,17,0
2015-20,1,10,27,17,0
2015-20,1,10,31,17,0
2015-20,1,10,34,17,0
2015-20,1,10,35,17,0
2015-20,1,10,37,17,0
2015-20,1,10,99,17,0
2015-20,1,11,11,17,0
2015-20,1,11,15,17,0
2015-20,1,11,17,17,0.7203
2015-20,1,11,21,17,0
2015-20,1,11,22,17,0
2015-20,1,11,23,17,0
2015-20,1,11,25,17,0
2015-20,1,11,27,17,0
2015-20,1,11,31,17,0
2015-20,1,11,34,17,0
2015-20,1,11,35,17,0
2015-20,1,11,37,17,0
2015-20,1,11,99,17,0
2015-20,1,12,11,17,0
2015-20,1,12,15,17,0
2015-20,1,12,17,17,0.663
2015-20,1,12,21,17,0
2015-20,1,12,22,17,0
2015-20,1,12,23,17,0
2015-20,1,12,25,17,0
2015-20,1,12,27,17,0
2015-20,1,12,31,17,0
2015-20,1,12,34,17,0
2015-20,1,12,35,17,0
2015-20,1,12,37,17,0
2015-20,1,12,99,17,0
2015-20,1,13,11,17,0
2015-20,1,13,15,17,0
2015-20,1,13,17,17,0.6208
2015-20,1,13,21,17,0
2015-20,1,13,22,17,0
2015-20,1,13,23,17,0
2015-20,1,13,25,17,0
2015-20,1,13,27,17,0
2015-20,1,13,31,17,0
2015-20,1,13,34,17,0
2015-20,1,13,35,17,0
2015-20,1,13,37,17,0
2015-20,1,13,99,17,0
2015-20,1,9,11,21,0
2015-20,1,9,15,21,0
2015-20,1,9,17,21,0
2015-20,1,9,21,21,0.9585
2015-20,1,9,22,21,0
2015-20,1,9,23,21,0.0297
2015-20,1,9,25,21,0
2015-20,1,9,27,21,0
2015-20,1,9,31,21,0
2015-20,1,9,34,21,0
2015-20,1,9,35,21,0
2015-20,1,9,37,21,0
2015-20,1,9,99,21,0
2015-20,1,10,11,21,0
2015-20,1,10,15,21,0
2015-20,1,10,17,21,0
2015-20,1,10,21,21,0.9599
2015-20,1,10,22,21,0
2015-20,1,10,23,21,0.0219
2015-20,1,10,25,21,0
2015-20,1,10,27,21,0
2015-20,1,10,31,21,0
2015-20,1,10,34,21,0
2015-20,1,10,35,21,0
2015-20,1,10,37,21,0
2015-20,1,10,99,21,0
2015-20,1,11,11,21,0
2015-20,1,11,15,21,0
2015-20,1,11,17,21,0
2015-20,1,11,21,21,0.9595
2015-20,1,11,22,21,0
2015-20,1,11,23,21,0.0018
2015-20,1,11,25,21,0
2015-20,1,11,27,21,0
2015-20,1,11,31,21,0
2015-20,1,11,34,21,0
2015-20,1,11,35,21,0
2015-20,1,11,37,21,0
2015-20,1,11,99,21,0
2015-20,1,12,11,21,0
2015-20,1,12,15,21,0
2015-20,1,12,17,21,0
2015-20,1,12,21,21,0.9508
2015-20,1,12,22,21,0
2015-20,1,12,23,21,0
2015-20,1,12,25,21,0
2015-20,1,12,27,21,0
2015-20,1,12,31,21,0
2015-20,1,12,34,21,0
2015-20,1,12,35,21,0
2015-20,1,12,37,21,0
2015-20,1,12,99,21,0
2015-20,1,13,11,21,0
2015-20,1,13,15,21,0
2015-20,1,13,17,21,0
2015-20,1,13,21,21,0.9379
2015-20,1,13,22,21,0
2015-20,1,13,23,21,0
2015-20,1,13,25,21,0
2015-20,1,13,27,21,0
2015-20,1,13,31,21,0
2015-20,1,13,34,21,0
2015-20,1,13,35,21,0
2015-20,1,13,37,21,0
2015-20,1,13,99,21,0
2015-20,1,9,11,22,0.0576
2015-20,1,9,15,22,0
2015-20,1,9,17,22,0.0403
2015-20,1,9,21,22,0
2015-20,1,9,22,22,0.7041
2015-20,1,9,23,22,0.0282
2015-20,1,9,25,22,0.0533
2015-20,1,9,27,22,0.0614
2015-20,1,9,31,22,0.1773
2015-20,1,9,34,22,0.3399
2015-20,1,9,35,22,0.3399
2015-20,1,9,37,22,0.0486
2015-20,1,9,99,22,0
2015-20,1,10,11,22,0.0319
2015-20,1,10,15,22,0
2015-20,1,10,17,22,0.0224
2015-20,1,10,21,22,0
2015-20,1,10,22,22,0.9057
2015-20,1,10,23,22,0.0587
2015-20,1,10,25,22,0.0533
2015-20,1,10,27,22,0.1185
2015-20,1,10,31,22,0.1111
2015-20,1,10,34,22,0.2129
2015-20,1,10,35,22,0.2129
2015-20,1,10,37,22,0.0304
2015-20,1,10,99,22,0
2015-20,1,11,11,22,0.0233
2015-20,1,11,15,22,0
2015-20,1,11,17,22,0.0163
2015-20,1,11,21,22,0
2015-20,1,11,22,22,0.8891
2015-20,1,11,23,22,0.1601
2015-20,1,11,25,22,0.0533
2015-20,1,11,27,22,0.1616
2015-20,1,11,31,22,0.0664
2015-20,1,11,34,22,0.1272
2015-20,1,11,35,22,0.1272
2015-20,1,11,37,22,0.0182
2015-20,1,11,99,22,0
2015-20,1,12,11,22,0.0219
2015-20,1,12,15,22,0
2015-20,1,12,17,22,0.0153
2015-20,1,12,21,22,0
2015-20,1,12,22,22,0.9148
2015-20,1,12,23,22,0.2473
2015-20,1,12,25,22,0.0634
2015-20,1,12,27,22,0.0983
2015-20,1,12,31,22,0.0471
2015-20,1,12,34,22,0.0903
2015-20,1,12,35,22,0.0903
2015-20,1,12,37,22,0.0129
2015-20,1,12,99,22,0
2015-20,1,13,11,22,0.023
2015-20,1,13,15,22,0
2015-20,1,13,17,22,0.0161
2015-20,1,13,21,22,0
2015-20,1,13,22,22,0.8569
2015-20,1,13,23,22,0.2809
2015-20,1,13,25,22,0.1752
2015-20,1,13,27,22,0.0759
2015-20,1,13,31,22,0.0307
2015-20,1,13,34,22,0.0588
2015-20,1,13,35,22,0.0588
2015-20,1,13,37,22,0.0084
2015-20,1,13,99,22,0
2015-20,1,9,11,23,0.0505
2015-20,1,9,15,23,0
2015-20,1,9,17,23,0.0557
2015-20,1,9,21,23,0
2015-20,1,9,22,23,0.243
2015-20,1,9,23,23,0.8741
2015-20,1,9,25,23,0.0978
2015-20,1,9,27,23,0.0614
2015-20,1,9,31,23,0.133
2015-20,1,9,34,23,0
2015-20,1,9,35,23,0
2015-20,1,9,37,23,0.2104
2015-20,1,9,99,23,0
2015-20,1,10,11,23,0.028
2015-20,1,10,15,23,0
2015-20,1,10,17,23,0.0309
2015-20,1,10,21,23,0
2015-20,1,10,22,23,0.0429
2015-20,1,10,23,23,0.8429
2015-20,1,10,25,23,0.0354
2015-20,1,10,27,23,0.1185
2015-20,1,10,31,23,0.0833
2015-20,1,10,34,23,0
2015-20,1,10,35,23,0
2015-20,1,10,37,23,0.1318
2015-20,1,10,99,23,0
2015-20,1,11,11,23,0.0204
2015-20,1,11,15,23,0
2015-20,1,11,17,23,0.0226
2015-20,1,11,21,23,0
2015-20,1,11,22,23,0.0442
2015-20,1,11,23,23,0.7564
2015-20,1,11,25,23,0.0789
2015-20,1,11,27,23,0.1616
2015-20,1,11,31,23,0.0498
2015-20,1,11,34,23,0
2015-20,1,11,35,23,0
2015-20,1,11,37,23,0.0787
2015-20,1,11,99,23,0
2015-20,1,12,11,23,0.0192
2015-20,1,12,15,23,0
2015-20,1,12,17,23,0.0211
2015-20,1,12,21,23,0
2015-20,1,12,22,23,0.0101
2015-20,1,12,23,23,0.6815
2015-20,1,12,25,23,0.1382
2015-20,1,12,27,23,0.0983
2015-20,1,12,31,23,0.0353
2015-20,1,12,34,23,0
2015-20,1,12,35,23,0
2015-20,1,12,37,23,0.0559
2015-20,1,12,99,23,0
2015-20,1,13,11,23,0.0202
2015-20,1,13,15,23,0
2015-20,1,13,17,23,0.0223
2015-20,1,13,21,23,0
2015-20,1,13,22,23,0.0554
2015-20,1,13,23,23,0.6345
2015-20,1,13,25,23,0.1251
2015-20,1,13,27,23,0.0759
2015-20,1,13,31,23,0.023
2015-20,1,13,34,23,0
2015-20,1,13,35,23,0
2015-20,1,13,37,23,0.0364
2015-20,1,13,99,23,0
2015-20,1,9,11,25,0
2015-20,1,9,15,25,0.1152
2015-20,1,9,17,25,0.0037
2015-20,1,9,21,25,0
2015-20,1,9,22,25,0.0114
2015-20,1,9,23,25,0.0265
2015-20,1,9,25,25,0.8075
2015-20,1,9,27,25,0.0614
2015-20,1,9,31,25,0.0296
2015-20,1,9,34,25,0
2015-20,1,9,35,25,0
2015-20,1,9,37,25,0.0647
2015-20,1,9,99,25,0
2015-20,1,10,11,25,0
2015-20,1,10,15,25,0.0638
2015-20,1,10,17,25,0.0021
2015-20,1,10,21,25,0
2015-20,1,10,22,25,0.0114
2015-20,1,10,23,25,0.0365
2015-20,1,10,25,25,0.8712
2015-20,1,10,27,25,0.1185
2015-20,1,10,31,25,0.0185
2015-20,1,10,34,25,0
2015-20,1,10,35,25,0
2015-20,1,10,37,25,0.0405
2015-20,1,10,99,25,0
2015-20,1,11,11,25,0
2015-20,1,11,15,25,0.0466
2015-20,1,11,17,25,0.0015
2015-20,1,11,21,25,0
2015-20,1,11,22,25,0.0262
2015-20,1,11,23,25,0.0411
2015-20,1,11,25,25,0.8273
2015-20,1,11,27,25,0.1616
2015-20,1,11,31,25,0.0111
2015-20,1,11,34,25,0
2015-20,1,11,35,25,0
2015-20,1,11,37,25,0.0242
2015-20,1,11,99,25,0
2015-20,1,12,11,25,0
2015-20,1,12,15,25,0.0437
2015-20,1,12,17,25,0.0014
2015-20,1,12,21,25,0
2015-20,1,12,22,25,0.0259
2015-20,1,12,23,25,0.0221
2015-20,1,12,25,25,0.7493
2015-20,1,12,27,25,0.0983
2015-20,1,12,31,25,0.0078
2015-20,1,12,34,25,0
2015-20,1,12,35,25,0
2015-20,1,12,37,25,0.0172
2015-20,1,12,99,25,0
2015-20,1,13,11,25,0
2015-20,1,13,15,25,0.046
2015-20,1,13,17,25,0.0015
2015-20,1,13,21,25,0
2015-20,1,13,22,25,0.0256
2015-20,1,13,23,25,0.0225
2015-20,1,13,25,25,0.6377
2015-20,1,13,27,25,0.0759
2015-20,1,13,31,25,0.0051
2015-20,1,13,34,25,0
2015-20,1,13,35,25,0
2015-20,1,13,37,25,0.0112
2015-20,1,13,99,25,0
2015-20,1,9,11,27,0.0071
2015-20,1,9,15,27,0
2015-20,1,9,17,27,0.0154
2015-20,1,9,21,27,0
2015-20,1,9,22,27,0
2015-20,1,9,23,27,0
2015-20,1,9,25,27,0
2015-20,1,9,27,27,0.7744
2015-20,1,9,31,27,0
2015-20,1,9,34,27,0
2015-20,1,9,35,27,0
2015-20,1,9,37,27,0.0162
2015-20,1,9,99,27,0
2015-20,1,10,11,27,0.0039
2015-20,1,10,15,27,0
2015-20,1,10,17,27,0.0085
2015-20,1,10,21,27,0
2015-20,1,10,22,27,0
2015-20,1,10,23,27,0
2015-20,1,10,25,27,0
2015-20,1,10,27,27,0.6044
2015-20,1,10,31,27,0
2015-20,1,10,34,27,0
2015-20,1,10,35,27,0
2015-20,1,10,37,27,0.0101
2015-20,1,10,99,27,0
2015-20,1,11,11,27,0.0029
2015-20,1,11,15,27,0
2015-20,1,11,17,27,0.0062
2015-20,1,11,21,27,0
2015-20,1,11,22,27,0
2015-20,1,11,23,27,0
2015-20,1,11,25,27,0
2015-20,1,11,27,27,0.4745
2015-20,1,11,31,27,0
2015-20,1,11,34,27,0
2015-20,1,11,35,27,0
2015-20,1,11,37,27,0.0061
2015-20,1,11,99,27,0
2015-20,1,12,11,27,0.0027
2015-20,1,12,15,27,0
2015-20,1,12,17,27,0.0058
2015-20,1,12,21,27,0
2015-20,1,12,22,27,0
2015-20,1,12,23,27,0
2015-20,1,12,25,27,0
2015-20,1,12,27,27,0.6559
2015-20,1,12,31,27,0
2015-20,1,12,34,27,0
2015-20,1,12,35,27,0
2015-20,1,12,37,27,0.0043
2015-20,1,12,99,27,0
2015-20,1,13,11,27,0.0028
2015-20,1,13,15,27,0
2015-20,1,13,17,27,0.0061
2015-20,1,13,21,27,0
2015-20,1,13,22,27,0
2015-20,1,13,23,27,0
2015-20,1,13,25,27,0
2015-20,1,13,27,27,0.7102
2015-20,1,13,31,27,0
2015-20,1,13,34,27,0
2015-20,1,13,35,27,0
2015-20,1,13,37,27,0.0028
2015-20,1,13,99,27,0
2015-20,1,9,11,31,0.001
2015-20,1,9,15,31,0
2015-20,1,9,17,31,0
2015-20,1,9,21,31,0.037
2015-20,1,9,22,31,0.037
2015-20,1,9,23,31,0.0214
2015-20,1,9,25,31,0
2015-20,1,9,27,31,0
2015-20,1,9,31,31,0.635
2015-20,1,9,34,31,0
2015-20,1,9,35,31,0
2015-20,1,9,37,31,0
2015-20,1,9,99,31,0
2015-20,1,10,11,31,0.0003
2015-20,1,10,15,31,0
2015-20,1,10,17,31,0
2015-20,1,10,21,31,0.0327
2015-20,1,10,22,31,0.0327
2015-20,1,10,23,31,0.025
2015-20,1,10,25,31,0
2015-20,1,10,27,31,0
2015-20,1,10,31,31,0.7492
2015-20,1,10,34,31,0
2015-20,1,10,35,31,0
2015-20,1,10,37,31,0
2015-20,1,10,99,31,0
2015-20,1,11,11,31,0.0001
2015-20,1,11,15,31,0
2015-20,1,11,17,31,0
2015-20,1,11,21,31,0.0284
2015-20,1,11,22,31,0.0284
2015-20,1,11,23,31,0.0236
2015-20,1,11,25,31,0.0197
2015-20,1,11,27,31,0
2015-20,1,11,31,31,0.8173
2015-20,1,11,34,31,0
2015-20,1,11,35,31,0
2015-20,1,11,37,31,0
2015-20,1,11,99,31,0
2015-20,1,12,11,31,0.0001
2015-20,1,12,15,31,0
2015-20,1,12,17,31,0
2015-20,1,12,21,31,0.0284
2015-20,1,12,22,31,0.0284
2015-20,1,12,23,31,0.0242
2015-20,1,12,25,31,0.0231
2015-20,1,12,27,31,0
2015-20,1,12,31,31,0.8314
2015-20,1,12,34,31,0
2015-20,1,12,35,31,0
2015-20,1,12,37,31,0
2015-20,1,12,99,31,0
2015-20,1,13,11,31,0
2015-20,1,13,15,31,0
2015-20,1,13,17,31,0
2015-20,1,13,21,31,0.0267
2015-20,1,13,22,31,0.0267
2015-20,1,13,23,31,0.0207
2015-20,1,13,25,31,0.0224
2015-20,1,13,27,31,0
2015-20,1,13,31,31,0.831
2015-20,1,13,34,31,0
2015-20,1,13,35,31,0
2015-20,1,13,37,31,0
2015-20,1,13,99,31,0
2015-20,1,9,11,34,0
2015-20,1,9,15,34,0
2015-20,1,9,17,34,0
2015-20,1,9,21,34,0
2015-20,1,9,22,34,0
2015-20,1,9,23,34,0.0073
2015-20,1,9,25,34,0
2015-20,1,9,27,34,0
2015-20,1,9,31,34,0
2015-20,1,9,34,34,0.635
2015-20,1,9,35,34,0
2015-20,1,9,37,34,0
2015-20,1,9,99,34,0
2015-20,1,10,11,34,0
2015-20,1,10,15,34,0
2015-20,1,10,17,34,0
2015-20,1,10,21,34,0
2015-20,1,10,22,34,0
2015-20,1,10,23,34,0.0059
2015-20,1,10,25,34,0
2015-20,1,10,27,34,0
2015-20,1,10,31,34,0
2015-20,1,10,34,34,0.7492
2015-20,1,10,35,34,0
2015-20,1,10,37,34,0
2015-20,1,10,99,34,0
2015-20,1,11,11,34,0
2015-20,1,11,15,34,0
2015-20,1,11,17,34,0
2015-20,1,11,21,34,0
2015-20,1,11,22,34,0
2015-20,1,11,23,34,0.0047
2015-20,1,11,25,34,0
2015-20,1,11,27,34,0
2015-20,1,11,31,34,0
2015-20,1,11,34,34,0.8173
2015-20,1,11,35,34,0
2015-20,1,11,37,34,0
2015-20,1,11,99,34,0
2015-20,1,12,11,34,0
2015-20,1,12,15,34,0
2015-20,1,12,17,34,0
2015-20,1,12,21,34,0
2015-20,1,12,22,34,0
2015-20,1,12,23,34,0.0042
2015-20,1,12,25,34,0
2015-20,1,12,27,34,0
2015-20,1,12,31,34,0
2015-20,1,12,34,34,0.8314
2015-20,1,12,35,34,0
2015-20,1,12,37,34,0
2015-20,1,12,99,34,0
2015-20,1,13,11,34,0
2015-20,1,13,15,34,0
2015-20,1,13,17,34,0
2015-20,1,13,21,34,0
2015-20,1,13,22,34,0
2015-20,1,13,23,34,0.0059
2015-20,1,13,25,34,0
2015-20,1,13,27,34,0
2015-20,1,13,31,34,0
2015-20,1,13,34,34,0.831
2015-20,1,13,35,34,0
2015-20,1,13,37,34,0
2015-20,1,13,99,34,0
2015-20,1,9,11,35,0
2015-20,1,9,15,35,0.001
2015-20,1,9,17,35,0
2015-20,1,9,21,35,0
2015-20,1,9,22,35,0
2015-20,1,9,23,35,0
2015-20,1,9,25,35,0.0344
2015-20,1,9,27,35,0
2015-20,1,9,31,35,0
2015-20,1,9,34,35,0
2015-20,1,9,35,35,0.635
2015-20,1,9,37,35,0
2015-20,1,9,99,35,0
2015-20,1,10,11,35,0
2015-20,1,10,15,35,0.0003
2015-20,1,10,17,35,0
2015-20,1,10,21,35,0
2015-20,1,10,22,35,0
2015-20,1,10,23,35,0
2015-20,1,10,25,35,0.0189
2015-20,1,10,27,35,0
2015-20,1,10,31,35,0
2015-20,1,10,34,35,0
2015-20,1,10,35,35,0.7492
2015-20,1,10,37,35,0
2015-20,1,10,99,35,0
2015-20,1,11,11,35,0
2015-20,1,11,15,35,0.0001
2015-20,1,11,17,35,0
2015-20,1,11,21,35,0
2015-20,1,11,22,35,0
2015-20,1,11,23,35,0
2015-20,1,11,25,35,0.0084
2015-20,1,11,27,35,0
2015-20,1,11,31,35,0
2015-20,1,11,34,35,0
2015-20,1,11,35,35,0.8173
2015-20,1,11,37,35,0
2015-20,1,11,99,35,0
2015-20,1,12,11,35,0
2015-20,1,12,15,35,0.0001
2015-20,1,12,17,35,0
2015-20,1,12,21,35,0
2015-20,1,12,22,35,0
2015-20,1,12,23,35,0
2015-20,1,12,25,35,0.0053
2015-20,1,12,27,35,0
2015-20,1,12,31,35,0
2015-20,1,12,34,35,0
2015-20,1,12,35,35,0.8314
2015-20,1,12,37,35,0
2015-20,1,12,99,35,0
2015-20,1,13,11,35,0
2015-20,1,13,15,35,0
2015-20,1,13,17,35,0
2015-20,1,13,21,35,0
2015-20,1,13,22,35,0
2015-20,1,13,23,35,0
2015-20,1,13,25,35,0.0043
2015-20,1,13,27,35,0
2015-20,1,13,31,35,0
2015-20,1,13,34,35,0
2015-20,1,13,35,35,0.831
2015-20,1,13,37,35,0
2015-20,1,13,99,35,0
2015-20,1,9,11,37,0
2015-20,1,9,15,37,0
2015-20,1,9,17,37,0.001
2015-20,1,9,21,37,0
2015-20,1,9,22,37,0
2015-20,1,9,23,37,0.0084
2015-20,1,9,25,37,0.0026
2015-20,1,9,27,37,0.037
2015-20,1,9,31,37,0
2015-20,1,9,34,37,0
2015-20,1,9,35,37,0
2015-20,1,9,37,37,0.635
2015-20,1,9,99,37,0
2015-20,1,10,11,37,0
2015-20,1,10,15,37,0
2015-20,1,10,17,37,0.0003
2015-20,1,10,21,37,0
2015-20,1,10,22,37,0
2015-20,1,10,23,37,0.0018
2015-20,1,10,25,37,0.0138
2015-20,1,10,27,37,0.0327
2015-20,1,10,31,37,0
2015-20,1,10,34,37,0
2015-20,1,10,35,37,0
2015-20,1,10,37,37,0.7492
2015-20,1,10,99,37,0
2015-20,1,11,11,37,0
2015-20,1,11,15,37,0
2015-20,1,11,17,37,0.0001
2015-20,1,11,21,37,0
2015-20,1,11,22,37,0
2015-20,1,11,23,37,0
2015-20,1,11,25,37,0.0002
2015-20,1,11,27,37,0.0284
2015-20,1,11,31,37,0
2015-20,1,11,34,37,0
2015-20,1,11,35,37,0
2015-20,1,11,37,37,0.8173
2015-20,1,11,99,37,0
2015-20,1,12,11,37,0
2015-20,1,12,15,37,0
2015-20,1,12,17,37,0.0001
2015-20,1,12,21,37,0
2015-20,1,12,22,37,0
2015-20,1,12,23,37,0
2015-20,1,12,25,37,0
2015-20,1,12,27,37,0.0284
2015-20,1,12,31,37,0
2015-20,1,12,34,37,0
2015-20,1,12,35,37,0
2015-20,1,12,37,37,0.8314
2015-20,1,12,99,37,0
2015-20,1,13,11,37,0
2015-20,1,13,15,37,0
2015-20,1,13,17,37,0
2015-20,1,13,21,37,0
2015-20,1,13,22,37,0
2015-20,1,13,23,37,0
2015-20,1,13,25,37,0
2015-20,1,13,27,37,0.0267
2015-20,1,13,31,37,0
2015-20,1,13,34,37,0
2015-20,1,13,35,37,0
2015-20,1,13,37,37,0.831
2015-20,1,13,99,37,0
2015-20,1,9,11,99,0.0129
2015-20,1,9,15,99,0.0129
2015-20,1,9,17,99,0.0129
2015-20,1,9,21,99,0.0045
2015-20,1,9,22,99,0.0045
2015-20,1,9,23,99,0.0045
2015-20,1,9,25,99,0.0045
2015-20,1,9,27,99,0.0045
2015-20,1,9,31,99,0.0251
2015-20,1,9,34,99,0.0251
2015-20,1,9,35,99,0.0251
2015-20,1,9,37,99,0.0251
2015-20,1,9,99,99,1
2015-20,1,10,11,99,0.0204
2015-20,1,10,15,99,0.0204
2015-20,1,10,17,99,0.0204
2015-20,1,10,21,99,0.0073
2015-20,1,10,22,99,0.0073
2015-20,1,10,23,99,0.0073
2015-20,1,10,25,99,0.0073
2015-20,1,10,27,99,0.0073
2015-20,1,10,31,99,0.0379
2015-20,1,10,34,99,0.0379
2015-20,1,10,35,99,0.0379
2015-20,1,10,37,99,0.0379
2015-20,1,10,99,99,1
2015-20,1,11,11,99,0.0335
2015-20,1,11,15,99,0.0335
2015-20,1,11,17,99,0.0335
2015-20,1,11,21,99,0.0122
2015-20,1,11,22,99,0.0122
2015-20,1,11,23,99,0.0122
2015-20,1,11,25,99,0.0122
2015-20,1,11,27,99,0.0122
2015-20,1,11,31,99,0.0555
2015-20,1,11,34,99,0.0555
2015-20,1,11,35,99,0.0555
2015-20,1,11,37,99,0.0555
2015-20,1,11,99,99,1
2015-20,1,12,11,99,0.0567
2015-20,1,12,15,99,0.0567
2015-20,1,12,17,99,0.0567
2015-20,1,12,21,99,0.0208
2015-20,1,12,22,99,0.0208
2015-20,1,12,23,99,0.0208
2015-20,1,12,25,99,0.0208
2015-20,1,12,27,99,0.0208
2015-20,1,12,31,99,0.0783
2015-20,1,12,34,99,0.0783
2015-20,1,12,35,99,0.0783
2015-20,1,12,37,99,0.0783
2015-20,1,12,99,99,1
2015-20,1,13,11,99,0.0902
2015-20,1,13,15,99,0.0902
2015-20,1,13,17,99,0.0902
2015-20,1,13,21,99,0.0354
2015-20,1,13,22,99,0.0354
2015-20,1,13,23,99,0.0354
2015-20,1,13,25,99,0.0354
2015-20,1,13,27,99,0.0354
2015-20,1,13,31,99,0.1103
2015-20,1,13,34,99,0.1103
2015-20,1,13,35,99,0.1103
2015-20,1,13,37,99,0.1103
2015-20,1,13,99,99,1
2015-20,1,14,11,11,0.8129
2015-20,1,14,15,11,0
2015-20,1,14,17,11,0.1318
2015-20,1,14,21,11,0
2015-20,1,14,22,11,0
2015-20,1,14,23,11,0
2015-20,1,14,25,11,0
2015-20,1,14,27,11,0
2015-20,1,14,31,11,0
2015-20,1,14,34,11,0
2015-20,1,14,35,11,0
2015-20,1,14,37,11,0
2015-20,1,14,99,11,0
2015-20,1,15,11,11,0.7528
2015-20,1,15,15,11,0
2015-20,1,15,17,11,0.0536
2015-20,1,15,21,11,0
2015-20,1,15,22,11,0
2015-20,1,15,23,11,0
2015-20,1,15,25,11,0
2015-20,1,15,27,11,0
2015-20,1,15,31,11,0
2015-20,1,15,34,11,0
2015-20,1,15,35,11,0
2015-20,1,15,37,11,0
2015-20,1,15,99,11,0
2015-20,1,16,11,11,0.676
2015-20,1,16,15,11,0.0191
2015-20,1,16,17,11,0.0078
2015-20,1,16,21,11,0
2015-20,1,16,22,11,0
2015-20,1,16,23,11,0
2015-20,1,16,25,11,0
2015-20,1,16,27,11,0
2015-20,1,16,31,11,0
2015-20,1,16,34,11,0
2015-20,1,16,35,11,0
2015-20,1,16,37,11,0
2015-20,1,16,99,11,0
2015-20,1,17,11,11,0.5373
2015-20,1,17,15,11,0
2015-20,1,17,17,11,0
2015-20,1,17,21,11,0
2015-20,1,17,22,11,0
2015-20,1,17,23,11,0
