年,性別,年齢,旧,新,確率
2027-28,2,13,17,35,0.0
2027-28,2,13,17,34,0.0
2027-28,2,13,17,31,0.0
2027-28,2,13,17,37,0.0001
2027-28,2,13,17,99,0.0397
2027-28,2,13,21,22,0.0
2027-28,2,13,21,23,0.0
2027-28,2,13,21,25,0.0
2027-28,2,13,21,24,0.0
2027-28,2,13,21,21,0.923
2027-28,2,13,21,27,0.0
2027-28,2,13,21,26,0.0
2027-28,2,13,21,15,0.0
2027-28,2,13,21,11,0.0
2027-28,2,13,21,17,0.0
2027-28,2,13,21,35,0.0
2027-28,2,13,21,34,0.0
2027-28,2,13,21,31,0.0594
2027-28,2,13,21,37,0.0
2027-28,2,13,21,99,0.0175
2027-28,2,13,24,22,0.0
2027-28,2,13,24,23,0.0
2027-28,2,13,24,25,0.0
2027-28,2,13,24,24,0.8256
2027-28,2,13,24,21,0.0229
2027-28,2,13,24,27,0.0
2027-28,2,13,24,26,0.0746
2027-28,2,13,24,15,0.0
2027-28,2,13,24,11,0.0
2027-28,2,13,24,17,0.0
2027-28,2,13,24,35,0.0
2027-28,2,13,24,34,0.0594
2027-28,2,13,24,31,0.0
2027-28,2,13,24,37,0.0
2027-28,2,13,24,99,0.0175
2027-28,2,13,26,22,0.0
2027-28,2,13,26,23,0.0
2027-28,2,13,26,25,0.0
2027-28,2,13,26,24,0.0
2027-28,2,13,26,21,0.0
2027-28,2,13,26,27,0.0056
2027-28,2,13,26,26,0.9174
2027-28,2,13,26,15,0.0
2027-28,2,13,26,11,0.0
2027-28,2,13,26,17,0.0
2027-28,2,13,26,35,0.0017
2027-28,2,13,26,34,0.0221
2027-28,2,13,26,31,0.0356
2027-28,2,13,26,37,0.0
2027-28,2,13,26,99,0.0175
2027-28,2,13,27,22,0.0
2027-28,2,13,27,23,0.0
2027-28,2,13,27,25,0.0
2027-28,2,13,27,24,0.0
2027-28,2,13,27,21,0.0
2027-28,2,13,27,27,0.6923
2027-28,2,13,27,26,0.2308
2027-28,2,13,27,15,0.0
2027-28,2,13,27,11,0.0
2027-28,2,13,27,17,0.0
2027-28,2,13,27,35,0.0
2027-28,2,13,27,34,0.0
2027-28,2,13,27,31,0.0
2027-28,2,13,27,37,0.0594
2027-28,2,13,27,99,0.0175
2027-28,2,13,31,22,0.0
2027-28,2,13,31,23,0.0
2027-28,2,13,31,25,0.0
2027-28,2,13,31,24,0.0
2027-28,2,13,31,21,0.0
2027-28,2,13,31,27,0.0
2027-28,2,13,31,26,0.0193
2027-28,2,13,31,15,0.0
2027-28,2,13,31,11,0.0
2027-28,2,13,31,17,0.0
2027-28,2,13,31,35,0.0071
2027-28,2,13,31,34,0.0667
2027-28,2,13,31,31,0.8535
2027-28,2,13,31,37,0.0197
2027-28,2,13,31,99,0.0337
2027-28,2,13,34,22,0.0
2027-28,2,13,34,23,0.0
2027-28,2,13,34,25,0.0
2027-28,2,13,34,24,0.0
2027-28,2,13,34,21,0.0
2027-28,2,13,34,27,0.0
2027-28,2,13,34,26,0.0193
2027-28,2,13,34,15,0.0
2027-28,2,13,34,11,0.0
2027-28,2,13,34,17,0.0
2027-28,2,13,34,35,0.0279
2027-28,2,13,34,34,0.6505
2027-28,2,13,34,31,0.2585
2027-28,2,13,34,37,0.0101
2027-28,2,13,34,99,0.0337
2027-28,2,13,35,22,0.0
2027-28,2,13,35,23,0.0
2027-28,2,13,35,25,0.0
2027-28,2,13,35,24,0.0
2027-28,2,13,35,21,0.0
2027-28,2,13,35,27,0.0
2027-28,2,13,35,26,0.0193
2027-28,2,13,35,15,0.0
2027-28,2,13,35,11,0.0
2027-28,2,13,35,17,0.0
2027-28,2,13,35,35,0.7371
2027-28,2,13,35,34,0.1015
2027-28,2,13,35,31,0.0879
2027-28,2,13,35,37,0.0205
2027-28,2,13,35,99,0.0337
2027-28,2,13,37,22,0.0
2027-28,2,13,37,23,0.0
2027-28,2,13,37,25,0.0
2027-28,2,13,37,24,0.0
2027-28,2,13,37,21,0.0
2027-28,2,13,37,27,0.0
2027-28,2,13,37,26,0.0193
2027-28,2,13,37,15,0.0
2027-28,2,13,37,11,0.0
2027-28,2,13,37,17,0.0
2027-28,2,13,37,35,0.0
2027-28,2,13,37,34,0.0
2027-28,2,13,37,31,0.0
2027-28,2,13,37,37,0.947
2027-28,2,13,37,99,0.0337
2027-28,2,13,99,22,0.0
2027-28,2,13,99,23,0.0
2027-28,2,13,99,25,0.0
2027-28,2,13,99,24,0.0
2027-28,2,13,99,21,0.0
2027-28,2,13,99,27,0.0
2027-28,2,13,99,26,0.0
2027-28,2,13,99,15,0.0
2027-28,2,13,99,11,0.0
2027-28,2,13,99,17,0.0
2027-28,2,13,99,35,0.0
2027-28,2,13,99,34,0.0
2027-28,2,13,99,31,0.0
2027-28,2,13,99,37,0.0
2027-28,2,13,99,99,1.0
2027-28,2,14,11,22,0.0
2027-28,2,14,11,23,0.0
2027-28,2,14,11,25,0.0
2027-28,2,14,11,24,0.0
2027-28,2,14,11,21,0.0
2027-28,2,14,11,27,0.001
2027-28,2,14,11,26,0.0132
2027-28,2,14,11,15,0.0
2027-28,2,14,11,11,0.9159
2027-28,2,14,11,17,0.0129
2027-28,2,14,11,35,0.0
2027-28,2,14,11,34,0.0
2027-28,2,14,11,31,0.0001
2027-28,2,14,11,37,0.0
2027-28,2,14,11,99,0.0569
2027-28,2,14,15,22,0.0
2027-28,2,14,15,23,0.0
2027-28,2,14,15,25,0.0
2027-28,2,14,15,24,0.0
2027-28,2,14,15,21,0.0
2027-28,2,14,15,27,0.0
2027-28,2,14,15,26,0.0142
2027-28,2,14,15,15,0.9289
2027-28,2,14,15,11,0.0
2027-28,2,14,15,17,0.0
2027-28,2,14,15,35,0.0001
2027-28,2,14,15,34,0.0
2027-28,2,14,15,31,0.0
2027-28,2,14,15,37,0.0
2027-28,2,14,15,99,0.0569
2027-28,2,14,17,22,0.0
2027-28,2,14,17,23,0.0
2027-28,2,14,17,25,0.0
2027-28,2,14,17,24,0.0
2027-28,2,14,17,21,0.0
2027-28,2,14,17,27,0.0018
2027-28,2,14,17,26,0.0124
2027-28,2,14,17,15,0.0189
2027-28,2,14,17,11,0.13
2027-28,2,14,17,17,0.78
2027-28,2,14,17,35,0.0
2027-28,2,14,17,34,0.0
2027-28,2,14,17,31,0.0
2027-28,2,14,17,37,0.0001
2027-28,2,14,17,99,0.0569
2027-28,2,14,21,22,0.0
2027-28,2,14,21,23,0.0
2027-28,2,14,21,25,0.0
2027-28,2,14,21,24,0.0
2027-28,2,14,21,21,0.879
2027-28,2,14,21,27,0.0
2027-28,2,14,21,26,0.0
2027-28,2,14,21,15,0.0
2027-28,2,14,21,11,0.0
2027-28,2,14,21,17,0.0
2027-28,2,14,21,35,0.0
2027-28,2,14,21,34,0.0
2027-28,2,14,21,31,0.0943
2027-28,2,14,21,37,0.0
2027-28,2,14,21,99,0.0267
2027-28,2,14,24,22,0.0
2027-28,2,14,24,23,0.0
2027-28,2,14,24,25,0.0
2027-28,2,14,24,24,0.879
2027-28,2,14,24,21,0.0
2027-28,2,14,24,27,0.0
2027-28,2,14,24,26,0.0
2027-28,2,14,24,15,0.0
2027-28,2,14,24,11,0.0
2027-28,2,14,24,17,0.0
2027-28,2,14,24,35,0.0
2027-28,2,14,24,34,0.0943
2027-28,2,14,24,31,0.0
2027-28,2,14,24,37,0.0
2027-28,2,14,24,99,0.0267
2027-28,2,14,26,22,0.0
2027-28,2,14,26,23,0.0
2027-28,2,14,26,25,0.0
2027-28,2,14,26,24,0.0017
2027-28,2,14,26,21,0.0016
2027-28,2,14,26,27,0.0124
2027-28,2,14,26,26,0.8633
2027-28,2,14,26,15,0.0
2027-28,2,14,26,11,0.0
2027-28,2,14,26,17,0.0
2027-28,2,14,26,35,0.0043
2027-28,2,14,26,34,0.0282
2027-28,2,14,26,31,0.0587
2027-28,2,14,26,37,0.0031
2027-28,2,14,26,99,0.0267
2027-28,2,14,27,22,0.0
2027-28,2,14,27,23,0.0
2027-28,2,14,27,25,0.0
2027-28,2,14,27,24,0.0
2027-28,2,14,27,21,0.0
2027-28,2,14,27,27,0.6593
2027-28,2,14,27,26,0.2198
2027-28,2,14,27,15,0.0
2027-28,2,14,27,11,0.0
2027-28,2,14,27,17,0.0
2027-28,2,14,27,35,0.0
2027-28,2,14,27,34,0.0
2027-28,2,14,27,31,0.0
2027-28,2,14,27,37,0.0943
2027-28,2,14,27,99,0.0267
2027-28,2,14,31,22,0.0
2027-28,2,14,31,23,0.0
2027-28,2,14,31,25,0.0
2027-28,2,14,31,24,0.0
2027-28,2,14,31,21,0.0
2027-28,2,14,31,27,0.0
2027-28,2,14,31,26,0.0144
2027-28,2,14,31,15,0.0
2027-28,2,14,31,11,0.0
2027-28,2,14,31,17,0.0
2027-28,2,14,31,35,0.0185
2027-28,2,14,31,34,0.0877
2027-28,2,14,31,31,0.821
2027-28,2,14,31,37,0.0096
2027-28,2,14,31,99,0.0488
2027-28,2,14,34,22,0.0
2027-28,2,14,34,23,0.0
2027-28,2,14,34,25,0.0
2027-28,2,14,34,24,0.0
2027-28,2,14,34,21,0.0
2027-28,2,14,34,27,0.0
2027-28,2,14,34,26,0.0144
2027-28,2,14,34,15,0.0
2027-28,2,14,34,11,0.0
2027-28,2,14,34,17,0.0
2027-28,2,14,34,35,0.0278
2027-28,2,14,34,34,0.6689
2027-28,2,14,34,31,0.2258
2027-28,2,14,34,37,0.0143
2027-28,2,14,34,99,0.0488
2027-28,2,14,35,22,0.0
2027-28,2,14,35,23,0.0
2027-28,2,14,35,25,0.0
2027-28,2,14,35,24,0.0
2027-28,2,14,35,21,0.0
2027-28,2,14,35,27,0.0
2027-28,2,14,35,26,0.0144
2027-28,2,14,35,15,0.0
2027-28,2,14,35,11,0.0
2027-28,2,14,35,17,0.0
2027-28,2,14,35,35,0.5702
2027-28,2,14,35,34,0.2316
2027-28,2,14,35,31,0.093
2027-28,2,14,35,37,0.042
2027-28,2,14,35,99,0.0488
2027-28,2,14,37,22,0.0
2027-28,2,14,37,23,0.0
2027-28,2,14,37,25,0.0
2027-28,2,14,37,24,0.0
2027-28,2,14,37,21,0.0
2027-28,2,14,37,27,0.0
2027-28,2,14,37,26,0.0144
2027-28,2,14,37,15,0.0
2027-28,2,14,37,11,0.0
2027-28,2,14,37,17,0.0
2027-28,2,14,37,35,0.0
2027-28,2,14,37,34,0.0
2027-28,2,14,37,31,0.0
2027-28,2,14,37,37,0.9368
2027-28,2,14,37,99,0.0488
2027-28,2,14,99,22,0.0
2027-28,2,14,99,23,0.0
2027-28,2,14,99,25,0.0
2027-28,2,14,99,24,0.0
2027-28,2,14,99,21,0.0
2027-28,2,14,99,27,0.0
2027-28,2,14,99,26,0.0
2027-28,2,14,99,15,0.0
2027-28,2,14,99,11,0.0
2027-28,2,14,99,17,0.0
2027-28,2,14,99,35,0.0
2027-28,2,14,99,34,0.0
2027-28,2,14,99,31,0.0
2027-28,2,14,99,37,0.0
2027-28,2,14,99,99,1.0
2027-28,2,15,11,22,0.0
2027-28,2,15,11,23,0.0
2027-28,2,15,11,25,0.0
2027-28,2,15,11,24,0.0
2027-28,2,15,11,21,0.0
2027-28,2,15,11,27,0.0001
2027-28,2,15,11,26,0.0008
2027-28,2,15,11,15,0.0
2027-28,2,15,11,11,0.9113
2027-28,2,15,11,17,0.0
2027-28,2,15,11,35,0.0
2027-28,2,15,11,34,0.0
2027-28,2,15,11,31,0.0001
2027-28,2,15,11,37,0.0
2027-28,2,15,11,99,0.0878
2027-28,2,15,15,22,0.0
2027-28,2,15,15,23,0.0
2027-28,2,15,15,25,0.0
2027-28,2,15,15,24,0.0
2027-28,2,15,15,21,0.0
2027-28,2,15,15,27,0.0
2027-28,2,15,15,26,0.0008
2027-28,2,15,15,15,0.9113
2027-28,2,15,15,11,0.0
2027-28,2,15,15,17,0.0
2027-28,2,15,15,35,0.0001
2027-28,2,15,15,34,0.0
2027-28,2,15,15,31,0.0
2027-28,2,15,15,37,0.0
2027-28,2,15,15,99,0.0878
2027-28,2,15,17,22,0.0
2027-28,2,15,17,23,0.0
2027-28,2,15,17,25,0.0
2027-28,2,15,17,24,0.0
2027-28,2,15,17,21,0.0
2027-28,2,15,17,27,0.0001
2027-28,2,15,17,26,0.0007
2027-28,2,15,17,15,0.0099
2027-28,2,15,17,11,0.0178
2027-28,2,15,17,17,0.8836
2027-28,2,15,17,35,0.0
2027-28,2,15,17,34,0.0
2027-28,2,15,17,31,0.0
2027-28,2,15,17,37,0.0001
2027-28,2,15,17,99,0.0878
2027-28,2,15,21,22,0.0
2027-28,2,15,21,23,0.0
2027-28,2,15,21,25,0.0
2027-28,2,15,21,24,0.0
2027-28,2,15,21,21,0.7988
2027-28,2,15,21,27,0.0
2027-28,2,15,21,26,0.0
2027-28,2,15,21,15,0.0
2027-28,2,15,21,11,0.0
2027-28,2,15,21,17,0.0
2027-28,2,15,21,35,0.0
2027-28,2,15,21,34,0.0
2027-28,2,15,21,31,0.1568
2027-28,2,15,21,37,0.0
2027-28,2,15,21,99,0.0444
2027-28,2,15,24,22,0.0
2027-28,2,15,24,23,0.0
2027-28,2,15,24,25,0.0
2027-28,2,15,24,24,0.7988
2027-28,2,15,24,21,0.0
2027-28,2,15,24,27,0.0
2027-28,2,15,24,26,0.0
2027-28,2,15,24,15,0.0
2027-28,2,15,24,11,0.0
2027-28,2,15,24,17,0.0
2027-28,2,15,24,35,0.0
2027-28,2,15,24,34,0.1568
2027-28,2,15,24,31,0.0
2027-28,2,15,24,37,0.0
2027-28,2,15,24,99,0.0444
2027-28,2,15,26,22,0.0
2027-28,2,15,26,23,0.0
2027-28,2,15,26,25,0.0
2027-28,2,15,26,24,0.0033
2027-28,2,15,26,21,0.0039
2027-28,2,15,26,27,0.0166
2027-28,2,15,26,26,0.775
2027-28,2,15,26,15,0.0
2027-28,2,15,26,11,0.0
2027-28,2,15,26,17,0.0
2027-28,2,15,26,35,0.0066
2027-28,2,15,26,34,0.0423
2027-28,2,15,26,31,0.1018
2027-28,2,15,26,37,0.0061
2027-28,2,15,26,99,0.0444
2027-28,2,15,27,22,0.0
2027-28,2,15,27,23,0.0
2027-28,2,15,27,25,0.0
2027-28,2,15,27,24,0.0
2027-28,2,15,27,21,0.0
2027-28,2,15,27,27,0.649
2027-28,2,15,27,26,0.1498
2027-28,2,15,27,15,0.0
2027-28,2,15,27,11,0.0
2027-28,2,15,27,17,0.0
2027-28,2,15,27,35,0.0
2027-28,2,15,27,34,0.0
2027-28,2,15,27,31,0.0
2027-28,2,15,27,37,0.1568
2027-28,2,15,27,99,0.0444
2027-28,2,15,31,22,0.0
2027-28,2,15,31,23,0.0
2027-28,2,15,31,25,0.0
2027-28,2,15,31,24,0.0
2027-28,2,15,31,21,0.0
2027-28,2,15,31,27,0.0
2027-28,2,15,31,26,0.0101
2027-28,2,15,31,15,0.0
2027-28,2,15,31,11,0.0
2027-28,2,15,31,17,0.0
2027-28,2,15,31,35,0.0157
2027-28,2,15,31,34,0.0525
2027-28,2,15,31,31,0.8238
2027-28,2,15,31,37,0.0216
2027-28,2,15,31,99,0.0762
2027-28,2,15,34,22,0.0
2027-28,2,15,34,23,0.0
2027-28,2,15,34,25,0.0
2027-28,2,15,34,24,0.0
2027-28,2,15,34,21,0.0
2027-28,2,15,34,27,0.0
2027-28,2,15,34,26,0.0101
2027-28,2,15,34,15,0.0
2027-28,2,15,34,11,0.0
2027-28,2,15,34,17,0.0
2027-28,2,15,34,35,0.0355
2027-28,2,15,34,34,0.7258
2027-28,2,15,34,31,0.1198
2027-28,2,15,34,37,0.0326
2027-28,2,15,34,99,0.0762
2027-28,2,15,35,22,0.0
2027-28,2,15,35,23,0.0
2027-28,2,15,35,25,0.0
2027-28,2,15,35,24,0.0
2027-28,2,15,35,21,0.0
2027-28,2,15,35,27,0.0
2027-28,2,15,35,26,0.0101
2027-28,2,15,35,15,0.0
2027-28,2,15,35,11,0.0
2027-28,2,15,35,17,0.0
2027-28,2,15,35,35,0.5162
2027-28,2,15,35,34,0.2387
2027-28,2,15,35,31,0.091
2027-28,2,15,35,37,0.0678
2027-28,2,15,35,99,0.0762
2027-28,2,15,37,22,0.0
2027-28,2,15,37,23,0.0
2027-28,2,15,37,25,0.0
2027-28,2,15,37,24,0.0
2027-28,2,15,37,21,0.0
2027-28,2,15,37,27,0.0
2027-28,2,15,37,26,0.0101
2027-28,2,15,37,15,0.0
2027-28,2,15,37,11,0.0
2027-28,2,15,37,17,0.0
2027-28,2,15,37,35,0.0
2027-28,2,15,37,34,0.0
2027-28,2,15,37,31,0.0
2027-28,2,15,37,37,0.9137
2027-28,2,15,37,99,0.0762
2027-28,2,15,99,22,0.0
2027-28,2,15,99,23,0.0
2027-28,2,15,99,25,0.0
2027-28,2,15,99,24,0.0
2027-28,2,15,99,21,0.0
2027-28,2,15,99,27,0.0
2027-28,2,15,99,26,0.0
2027-28,2,15,99,15,0.0
2027-28,2,15,99,11,0.0
2027-28,2,15,99,17,0.0
2027-28,2,15,99,35,0.0
2027-28,2,15,99,34,0.0
2027-28,2,15,99,31,0.0
2027-28,2,15,99,37,0.0
2027-28,2,15,99,99,1.0
2027-28,2,16,11,22,0.0
2027-28,2,16,11,23,0.0
2027-28,2,16,11,25,0.0
2027-28,2,16,11,24,0.0
2027-28,2,16,11,21,0.0
2027-28,2,16,11,27,0.0
2027-28,2,16,11,26,0.0003
2027-28,2,16,11,15,0.0
2027-28,2,16,11,11,0.8425
2027-28,2,16,11,17,0.0029
2027-28,2,16,11,35,0.0
2027-28,2,16,11,34,0.0
2027-28,2,16,11,31,0.0001
2027-28,2,16,11,37,0.0
2027-28,2,16,11,99,0.1541
2027-28,2,16,15,22,0.0
2027-28,2,16,15,23,0.0
2027-28,2,16,15,25,0.0
2027-28,2,16,15,24,0.0
2027-28,2,16,15,21,0.0
2027-28,2,16,15,27,0.0
2027-28,2,16,15,26,0.0004
2027-28,2,16,15,15,0.8455
2027-28,2,16,15,11,0.0
2027-28,2,16,15,17,0.0
2027-28,2,16,15,35,0.0001
2027-28,2,16,15,34,0.0
2027-28,2,16,15,31,0.0
2027-28,2,16,15,37,0.0
2027-28,2,16,15,99,0.1541
2027-28,2,16,17,22,0.0
2027-28,2,16,17,23,0.0
2027-28,2,16,17,25,0.0
2027-28,2,16,17,24,0.0
2027-28,2,16,17,21,0.0
2027-28,2,16,17,27,0.0
2027-28,2,16,17,26,0.0003
2027-28,2,16,17,15,0.0055
2027-28,2,16,17,11,0.0
2027-28,2,16,17,17,0.8399
2027-28,2,16,17,35,0.0
2027-28,2,16,17,34,0.0
2027-28,2,16,17,31,0.0
2027-28,2,16,17,37,0.0001
2027-28,2,16,17,99,0.1541
2027-28,2,16,21,22,0.0
2027-28,2,16,21,23,0.0
2027-28,2,16,21,25,0.0
2027-28,2,16,21,24,0.0
2027-28,2,16,21,21,0.6685
2027-28,2,16,21,27,0.0
2027-28,2,16,21,26,0.0
2027-28,2,16,21,15,0.0
2027-28,2,16,21,11,0.0
2027-28,2,16,21,17,0.0
2027-28,2,16,21,35,0.0
2027-28,2,16,21,34,0.0
2027-28,2,16,21,31,0.2496
2027-28,2,16,21,37,0.0
2027-28,2,16,21,99,0.0819
2027-28,2,16,24,22,0.0
2027-28,2,16,24,23,0.0
2027-28,2,16,24,25,0.0
2027-28,2,16,24,24,0.6685
2027-28,2,16,24,21,0.0
2027-28,2,16,24,27,0.0
2027-28,2,16,24,26,0.0
2027-28,2,16,24,15,0.0
2027-28,2,16,24,11,0.0
2027-28,2,16,24,17,0.0
2027-28,2,16,24,35,0.0
2027-28,2,16,24,34,0.2496
2027-28,2,16,24,31,0.0
2027-28,2,16,24,37,0.0
2027-28,2,16,24,99,0.0819
2027-28,2,16,26,22,0.0
2027-28,2,16,26,23,0.0
2027-28,2,16,26,25,0.0
2027-28,2,16,26,24,0.0048
2027-28,2,16,26,21,0.0064
2027-28,2,16,26,27,0.0157
2027-28,2,16,26,26,0.6416
2027-28,2,16,26,15,0.0
2027-28,2,16,26,11,0.0
2027-28,2,16,26,17,0.0
2027-28,2,16,26,35,0.0086
2027-28,2,16,26,34,0.0716
2027-28,2,16,26,31,0.1349
2027-28,2,16,26,37,0.0345
2027-28,2,16,26,99,0.0819
2027-28,2,16,27,22,0.0
2027-28,2,16,27,23,0.0
2027-28,2,16,27,25,0.0
2027-28,2,16,27,24,0.0
2027-28,2,16,27,21,0.0
2027-28,2,16,27,27,0.6267
2027-28,2,16,27,26,0.0418
2027-28,2,16,27,15,0.0
2027-28,2,16,27,11,0.0
2027-28,2,16,27,17,0.0
2027-28,2,16,27,35,0.0
2027-28,2,16,27,34,0.0
2027-28,2,16,27,31,0.0
2027-28,2,16,27,37,0.2496
2027-28,2,16,27,99,0.0819
2027-28,2,16,31,22,0.0
2027-28,2,16,31,23,0.0
2027-28,2,16,31,25,0.0
2027-28,2,16,31,24,0.0
2027-28,2,16,31,21,0.0
2027-28,2,16,31,27,0.0
2027-28,2,16,31,26,0.0046
2027-28,2,16,31,15,0.0
2027-28,2,16,31,11,0.0
2027-28,2,16,31,17,0.0
2027-28,2,16,31,35,0.0096
2027-28,2,16,31,34,0.0289
2027-28,2,16,31,31,0.8099
2027-28,2,16,31,37,0.0193
2027-28,2,16,31,99,0.1276
2027-28,2,16,34,22,0.0
2027-28,2,16,34,23,0.0
2027-28,2,16,34,25,0.0
2027-28,2,16,34,24,0.0
2027-28,2,16,34,21,0.0
2027-28,2,16,34,27,0.0
2027-28,2,16,34,26,0.0046
2027-28,2,16,34,15,0.0
2027-28,2,16,34,11,0.0
2027-28,2,16,34,17,0.0
2027-28,2,16,34,35,0.0193
2027-28,2,16,34,34,0.7327
2027-28,2,16,34,31,0.0964
2027-28,2,16,34,37,0.0193
2027-28,2,16,34,99,0.1276
2027-28,2,16,35,22,0.0
2027-28,2,16,35,23,0.0
2027-28,2,16,35,25,0.0
2027-28,2,16,35,24,0.0
2027-28,2,16,35,21,0.0
2027-28,2,16,35,27,0.0
2027-28,2,16,35,26,0.0046
2027-28,2,16,35,15,0.0
2027-28,2,16,35,11,0.0
2027-28,2,16,35,17,0.0
2027-28,2,16,35,35,0.6074
2027-28,2,16,35,34,0.0868
2027-28,2,16,35,31,0.0868
2027-28,2,16,35,37,0.0868
2027-28,2,16,35,99,0.1276
2027-28,2,16,37,22,0.0
2027-28,2,16,37,23,0.0
2027-28,2,16,37,25,0.0
2027-28,2,16,37,24,0.0
2027-28,2,16,37,21,0.0
2027-28,2,16,37,27,0.0
2027-28,2,16,37,26,0.0046
2027-28,2,16,37,15,0.0
2027-28,2,16,37,11,0.0
2027-28,2,16,37,17,0.0
2027-28,2,16,37,35,0.0
2027-28,2,16,37,34,0.0
2027-28,2,16,37,31,0.0
2027-28,2,16,37,37,0.8677
2027-28,2,16,37,99,0.1276
2027-28,2,16,99,22,0.0
2027-28,2,16,99,23,0.0
2027-28,2,16,99,25,0.0
2027-28,2,16,99,24,0.0
2027-28,2,16,99,21,0.0
2027-28,2,16,99,27,0.0
2027-28,2,16,99,26,0.0
2027-28,2,16,99,15,0.0
2027-28,2,16,99,11,0.0
2027-28,2,16,99,17,0.0
2027-28,2,16,99,35,0.0
2027-28,2,16,99,34,0.0
2027-28,2,16,99,31,0.0
2027-28,2,16,99,37,0.0
2027-28,2,16,99,99,1.0
2027-28,2,17,11,22,0.0
2027-28,2,17,11,23,0.0
2027-28,2,17,11,25,0.0
2027-28,2,17,11,24,0.0
2027-28,2,17,11,21,0.0
2027-28,2,17,11,27,0.0
2027-28,2,17,11,26,0.0
2027-28,2,17,11,15,0.0
2027-28,2,17,11,11,0.719
2027-28,2,17,11,17,0.005
2027-28,2,17,11,35,0.0
2027-28,2,17,11,34,0.0
2027-28,2,17,11,31,0.0
2027-28,2,17,11,37,0.0
2027-28,2,17,11,99,0.276
2027-28,2,17,15,22,0.0
2027-28,2,17,15,23,0.0
2027-28,2,17,15,25,0.0
2027-28,2,17,15,24,0.0
2027-28,2,17,15,21,0.0
2027-28,2,17,15,27,0.0
2027-28,2,17,15,26,0.0
2027-28,2,17,15,15,0.72
2027-28,2,17,15,11,0.0
2027-28,2,17,15,17,0.0039
2027-28,2,17,15,35,0.0
2027-28,2,17,15,34,0.0
2027-28,2,17,15,31,0.0
2027-28,2,17,15,37,0.0
2027-28,2,17,15,99,0.276
2027-28,2,17,17,22,0.0
2027-28,2,17,17,23,0.0
2027-28,2,17,17,25,0.0
2027-28,2,17,17,24,0.0
2027-28,2,17,17,21,0.0
2027-28,2,17,17,27,0.0
2027-28,2,17,17,26,0.0
2027-28,2,17,17,15,0.0
2027-28,2,17,17,11,0.0
2027-28,2,17,17,17,0.724
2027-28,2,17,17,35,0.0
2027-28,2,17,17,34,0.0
2027-28,2,17,17,31,0.0
2027-28,2,17,17,37,0.0
2027-28,2,17,17,99,0.276
2027-28,2,17,21,22,0.0
2027-28,2,17,21,23,0.0
2027-28,2,17,21,25,0.0
2027-28,2,17,21,24,0.0
2027-28,2,17,21,21,0.5024
2027-28,2,17,21,27,0.0
2027-28,2,17,21,26,0.0
2027-28,2,17,21,15,0.0
2027-28,2,17,21,11,0.0
2027-28,2,17,21,17,0.0
2027-28,2,17,21,35,0.0
2027-28,2,17,21,34,0.0
2027-28,2,17,21,31,0.3387
2027-28,2,17,21,37,0.0
2027-28,2,17,21,99,0.159
2027-28,2,17,24,22,0.0
2027-28,2,17,24,23,0.0
2027-28,2,17,24,25,0.0
2027-28,2,17,24,24,0.5024
2027-28,2,17,24,21,0.0
2027-28,2,17,24,27,0.0
2027-28,2,17,24,26,0.0
2027-28,2,17,24,15,0.0
2027-28,2,17,24,11,0.0
2027-28,2,17,24,17,0.0
2027-28,2,17,24,35,0.0
2027-28,2,17,24,34,0.3387
2027-28,2,17,24,31,0.0
2027-28,2,17,24,37,0.0
2027-28,2,17,24,99,0.159
2027-28,2,17,26,22,0.0
2027-28,2,17,26,23,0.0
2027-28,2,17,26,25,0.0
2027-28,2,17,26,24,0.0078
2027-28,2,17,26,21,0.0091
2027-28,2,17,26,27,0.0264
2027-28,2,17,26,26,0.459
2027-28,2,17,26,15,0.0
2027-28,2,17,26,11,0.0
2027-28,2,17,26,17,0.0
2027-28,2,17,26,35,0.0154
2027-28,2,17,26,34,0.0543
2027-28,2,17,26,31,0.2689
2027-28,2,17,26,37,0.0
2027-28,2,17,26,99,0.159
2027-28,2,17,27,22,0.0
2027-28,2,17,27,23,0.0
2027-28,2,17,27,25,0.0
2027-28,2,17,27,24,0.0
2027-28,2,17,27,21,0.0
2027-28,2,17,27,27,0.471
2027-28,2,17,27,26,0.0314
2027-28,2,17,27,15,0.0
2027-28,2,17,27,11,0.0
2027-28,2,17,27,17,0.0
2027-28,2,17,27,35,0.0
2027-28,2,17,27,34,0.0
2027-28,2,17,27,31,0.0
2027-28,2,17,27,37,0.3387
2027-28,2,17,27,99,0.159
2027-28,2,17,31,22,0.0
2027-28,2,17,31,23,0.0
2027-28,2,17,31,25,0.0
2027-28,2,17,31,24,0.0
2027-28,2,17,31,21,0.0
2027-28,2,17,31,27,0.0
2027-28,2,17,31,26,0.0001
2027-28,2,17,31,15,0.0
2027-28,2,17,31,11,0.0
2027-28,2,17,31,17,0.0
2027-28,2,17,31,35,0.0101
2027-28,2,17,31,34,0.132
2027-28,2,17,31,31,0.6301
2027-28,2,17,31,37,0.0073
2027-28,2,17,31,99,0.2205
2027-28,2,17,34,22,0.0
2027-28,2,17,34,23,0.0
2027-28,2,17,34,25,0.0
2027-28,2,17,34,24,0.0
2027-28,2,17,34,21,0.0
2027-28,2,17,34,27,0.0
2027-28,2,17,34,26,0.0001
2027-28,2,17,34,15,0.0
2027-28,2,17,34,11,0.0
